action,actor,actor_id,actor_is_bot,operation_type,repo,repo_id,org,org_id,user_agent,event_hour,event_dayofweek,event_month,event_year,is_weekend,actor_event_count,actor_bot_ratio,actor_event_velocity,is_integration_event,is_outlier
secret_scanning_push_protection.bypass,jqjvjab-dqww-24,nWWIx5spyYlFsLqB,0.0,0,org-vector-labs-466/pipeline-harbor-226,569461325.0,org-atlas-ops-900,2132406728,3,19,2,2,2026,0,12,0.0,1.0,1,1
repo.add_member,taryheq-yrrhc-45,ZY96BuQpURbgLGxi,0.0,3,org-delta-stack-646/cli-lumen-353,2030770464.0,org-summit-signal-448,445668511,1,16,2,3,2026,0,6,0.0,1.0,1,0
user.update_new_repository_default_branch_setting,zmfzlxcl-ekavpwl-82,WEbki8p24SloP1lb,0.0,4,Unknown,nan,Unknown,nan,2,14,4,1,2026,0,10,0.0,1.0,1,0
team_group_mapping.destroy,wydlut-zrgxjas-21,NlCzZuyLYh5l0CIQ,0.0,5,Unknown,nan,org-cipher-dynamics-787,1765212435,2,10,1,3,2026,0,12,0.0,1.0,1,0
integration_installation.suspend,oegagpj-ehtdbt-86,WUzZwzVOQKfC9i7T,0.0,4,Unknown,nan,org-cipher-stack-774,1496778065,2,8,2,3,2026,0,16,0.0,1.0,1,1
project_collaborator.remove,urthnbs-dwnbm-81,aQQHWyWr1cCh67Qt,0.0,5,Unknown,nan,org-vector-platform-588,377057329,2,5,2,1,2026,0,13,0.0,1.0,1,1
hook.events_changed,jgyrw-jlrt-35,C7kmRkK4DoHHo21N,0.0,4,Unknown,nan,Unknown,nan,2,4,2,1,2026,0,13,0.0,1.0,1,1
org.audit_log_git_event_export,nnbmvoa-wxfongn-56,cbCfETpqrgoF5nio,0.0,3,Unknown,nan,org-vector-dynamics-824,1406028048,2,18,3,2,2026,0,12,0.0,1.0,1,0
repo.codeql_enabled,glyyjp-uhii-84,uCCTkspRyUrZWk4Z,0.0,4,org-quartz-platform-385/api-ember-693,557300397.0,org-northstar-works-297,1858256035,3,14,6,2,2026,1,25,0.0,1.0,1,0
org.restore_member,nngtjayk-ywbf-54,ShoRVsuFcb5tSelb,0.0,6,Unknown,nan,org-aurora-signal-405,110190179,2,15,2,1,2026,0,21,0.0,1.0,1,1
repository_vulnerability_alerts.authorized_users_teams,inwbpue-uohqemx-53,ZOJc4o9sxQlGEzcu,0.0,4,org-ember-works-884/sdk-cipher-675,419795993.0,org-northstar-systems-708,224674948,2,11,1,3,2026,0,29,0.0,1.0,1,0
sub_issues.sub_issue_remove,ujxau-iuss-40,tgS0wZcTAQQiFcm4,0.0,5,org-vector-core-220/worker-granite-689,1198219392.0,org-vector-labs-187,1437113701,2,0,3,2,2026,0,21,0.0,1.0,1,1
user_status.update,xknyowep-hkwedw-33,hr6cwZLMEBrVWBdL,0.0,4,Unknown,nan,Unknown,nan,2,22,0,1,2026,0,21,0.0,1.0,1,0
repository_dependency_updates_self_hosted.disabled,ztohai-smidbg-86,ai7Oc3BrEo654pdG,0.0,4,org-lumen-cloud-727/infra-quartz-961,392128571.0,org-summit-systems-613,1159381196,2,11,2,1,2026,0,15,0.0,1.0,1,0
secret_scanning_alert.assign,mbllluwa-ixshtn-53,X3nYjAVqtDtyaYrK,0.0,0,org-ember-ops-355/worker-vector-375,122258808.0,org-quartz-works-159,165059610,3,14,3,1,2026,0,13,0.0,1.0,1,1
issue_dependencies.blocking_add,kdqwsfbt-mbjko-60,qwslM8GFs14X9nIF,0.0,3,org-cipher-stack-480/sdk-aurora-103,470278035.0,org-delta-logic-435,515473195,2,21,3,2,2026,0,16,0.0,1.0,1,0
enterprise.register_self_hosted_runner,kdbgqbjw-oozsowb-19,PwZUzql0VHjyqIEi,0.0,3,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,24,0.0,1.0,1,0
org.update_saml_provider_settings,xqvrk-xhlndcf-49,uqcAFaXOx5rGj84t,0.0,4,Unknown,nan,org-vector-platform-632,1886762390,2,15,1,3,2026,0,23,0.0,1.0,1,0
code_scanning.alert_reappeared,Unknown,nan,0.0,0,org-summit-stack-196/service-lumen-595,1887210980.0,org-lumen-systems-741,1138278749,3,13,1,2,2026,0,334,0.0,1.0,1,1
protected_branch.update_allow_deletions_enforcement_level,thxkaj-krnbapp-84,hjAHXRnz2eUlKXfT,0.0,4,org-quartz-works-723/service-cipher-753,2138602597.0,org-delta-stack-572,595956681,2,21,3,3,2026,0,18,0.0,1.0,1,0
oauth_access.create,tynlnjwa-zzjrst-14,BqhpzlvBm56E52wK,0.0,3,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,19,0.0,1.0,1,0
user.login,tzcug-vmgyhx-48,IfQWctLP1ILabcNZ,0.0,2,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,34,0.0,1.0,1,0
issue_dependencies.blocking_add,kdqwsfbt-mbjko-60,qwslM8GFs14X9nIF,0.0,3,org-cipher-stack-480/sdk-aurora-103,470278035.0,org-delta-logic-435,515473195,2,21,3,2,2026,0,16,0.0,1.0,1,0
dependabot_repository_access.repositories_updated,tbyvyy-lcjleiz-10,Xcp6rWsCoIk3ONA9,0.0,4,Unknown,nan,org-vector-signal-953,335117145,2,15,2,2,2026,0,16,0.0,1.0,1,0
repository_secret_scanning_extended_metadata.enabled,raopjs-vdbr-88,RnhOos4xcUE4bH1L,0.0,4,org-ember-forge-881/pipeline-summit-783,283514720.0,org-northstar-logic-977,2077110046,3,13,0,2,2026,0,15,0.0,1.0,1,0
protected_branch.update_signature_requirement_enforcement_level,igdmnr-qekc-42,SUDbyQglCHsSpvM0,0.0,4,org-granite-logic-636/infra-northstar-173,1879364470.0,org-granite-labs-163,1411466904,2,23,1,3,2026,0,24,0.0,1.0,1,1
code_scanning.alert_appeared_in_branch,Unknown,nan,0.0,0,org-cipher-systems-163/orchestrator-delta-172,1022865065.0,org-lumen-labs-398,825909380,3,16,2,2,2026,0,334,0.0,1.0,1,1
repository_vulnerability_alert.dismiss,sbfijhhg-psbjtib-63,vPKgawFC2r99QgKP,0.0,4,org-northstar-systems-345/orchestrator-summit-254,1727298410.0,org-quartz-stack-415,713162919,2,21,0,2,2026,0,12,0.0,1.0,1,0
issue.pinned,fdhfmsym-wohn-33,AljHs8h9284MXCKl,0.0,4,org-atlas-logic-803/service-delta-140,1331337477.0,org-quartz-dynamics-414,1974468429,2,18,2,1,2026,0,9,0.0,1.0,1,0
business_secret_scanning_push_protection_custom_message.update,ttfoqlz-eiiw-68,tEdZzNm0oip6v0Ct,0.0,4,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,20,0.0,1.0,1,0
ip_allow_list.enable,zfvobljz-bwkwoo-82,Hr8CwPJkeHbNzLOg,0.0,4,Unknown,nan,org-harbor-forge-709,207546022,2,11,2,1,2026,0,17,0.0,1.0,1,0
org_credential_authorization.revoke,mbmhuhb-anjk-30,jI2CZwbP8C5REyH2,0.0,5,Unknown,nan,org-harbor-dynamics-335,50936404,2,15,3,1,2026,0,25,0.0,1.0,1,0
dependabot_repository_access.default_access_level_updated,ukfkrcsg-ensv-53,7fSVz8BxfKQLwv1K,0.0,4,Unknown,nan,org-ember-signal-526,646539179,2,0,3,3,2026,0,14,0.0,1.0,1,1
organization_domain.verify,yxtnxnpl-dtrawsb-58,GawJwJswQtPa3JKU,0.0,4,Unknown,nan,org-northstar-logic-244,936316525,2,17,4,2,2026,0,15,0.0,1.0,1,0
security_configuration.create,tnaflt-jaqh-83,EVkcYxV94C3I2Czx,0.0,3,Unknown,nan,org-delta-core-202,1251872533,2,8,0,1,2026,0,21,0.0,1.0,1,0
repo.pages_private,Unknown,nan,0.0,4,org-cipher-core-887/worker-northstar-459,224467791.0,org-lumen-labs-614,2036597046,3,10,0,3,2026,0,334,0.0,1.0,1,1
code_scanning.alert_appeared_in_branch,Unknown,nan,0.0,0,org-cipher-systems-163/orchestrator-delta-172,1022865065.0,org-lumen-labs-398,825909380,3,16,2,2,2026,0,334,0.0,1.0,1,1
repository_vulnerability_alert.reopen,uforukhi-zaor-97,1y40qgcaynzqxGwg,0.0,4,org-delta-platform-957/orchestrator-cipher-912,339404282.0,org-summit-forge-410,331883578,2,16,3,3,2026,0,1,0.0,1.0,1,0
secret_scanning_push_protection.bypass,jqjvjab-dqww-24,nWWIx5spyYlFsLqB,0.0,0,org-vector-labs-466/pipeline-harbor-226,569461325.0,org-atlas-ops-900,2132406728,3,19,2,2,2026,0,12,0.0,1.0,1,1
artifact.destroy,eommg-imuvqbz-14,odV3Ulo8XFOLW3IO,0.0,5,org-vector-labs-575/gateway-cipher-617,1656249842.0,Unknown,nan,2,17,2,3,2026,0,22,0.0,1.0,1,0
project.create,jlxyisf-sbbfmne-37,9Lh0sk2qCjjef8b8,0.0,3,Unknown,nan,org-vector-logic-751,1324709152,2,16,1,3,2026,0,10,0.0,1.0,1,0
user_list.update,dcnqvu-hlrhzxb-93,ObbOe7TmrFJ0c4mM,0.0,4,Unknown,nan,Unknown,nan,2,23,2,1,2026,0,14,0.0,1.0,1,1
repository_secret_scanning_generic_secrets.enabled,rffjxboo-atgom-30,RcLtmeSZYS88QWaX,0.0,4,org-summit-dynamics-614/engine-lumen-856,153042479.0,org-northstar-core-251,693158983,3,15,6,2,2026,1,25,0.0,1.0,1,0
user_status.destroy,icciqj-xlskldi-47,AQ4oa0rtS5ehb3Nz,0.0,5,Unknown,nan,Unknown,nan,2,18,4,1,2026,0,21,0.0,1.0,1,0
staff.repo_make_root,ltaptk-tectjtg-99,bqxq9RANO5opv183,0.0,4,org-ember-stack-699/api-harbor-754,1508763734.0,Unknown,nan,2,17,2,3,2026,0,32,0.0,1.0,1,0
repository_dependency_updates_self_hosted.disabled,ztohai-smidbg-86,ai7Oc3BrEo654pdG,0.0,4,org-lumen-cloud-727/infra-quartz-961,392128571.0,org-summit-systems-613,1159381196,2,11,2,1,2026,0,15,0.0,1.0,1,0
git_signing_ssh_public_key.create,lqusbs-xvpod-44,JcXGuPDsP79vdtCs,0.0,3,Unknown,nan,Unknown,nan,2,10,2,1,2026,0,27,0.0,1.0,1,0
repo.pages_cname,Unknown,nan,0.0,4,org-lumen-platform-453/api-cipher-954,1122016119.0,org-ember-forge-666,1640288276,3,16,1,2,2026,0,334,0.0,1.0,1,1
org.runner_group_updated,qtqwolg-rkfubej-47,EY3Wz4QnGRW3TPux,0.0,4,Unknown,nan,org-cipher-systems-979,489679713,2,17,0,2,2026,0,16,0.0,1.0,1,0
user.suspend,fimerdxm-voyu-19,DFbFiNx07yLhvVAw,0.0,4,Unknown,nan,Unknown,nan,2,0,4,1,2026,0,25,0.0,1.0,1,1
repository_secret_scanning_push_protection_bypass_list.enable,wfewvjo-fndz-76,8PhaE5E1yjQ5htIj,0.0,4,org-ember-logic-705/orchestrator-vector-323,2014016080.0,org-vector-logic-570,12328521,2,19,2,1,2026,0,30,0.0,1.0,1,0
issue_comment.update,cxcitd-rklvg-63,GmPWBmn4JGJx0Emj,0.0,4,org-ember-cloud-520/analytics-delta-413,687692678.0,org-cipher-labs-192,1675290480,2,16,2,3,2026,0,28,0.0,1.0,1,0
hook.events_changed,jgyrw-jlrt-35,C7kmRkK4DoHHo21N,0.0,4,Unknown,nan,Unknown,nan,2,4,2,1,2026,0,13,0.0,1.0,1,1
team.add_repository,wkkzl-tjlbp-34,k25t887pNIfA3sGs,0.0,3,org-aurora-stack-247/orchestrator-harbor-196,1951728464.0,org-cipher-platform-610,2114167044,2,16,2,3,2026,0,8,0.0,1.0,1,0
restrict_notification_delivery.disable,zotkdi-kpgxj-83,UsPruAILhBDsUpeb,0.0,4,Unknown,nan,org-aurora-cloud-433,190874930,2,9,4,2,2026,0,8,0.0,1.0,1,0
org.update_integration_secret,cjhzs-fzbujds-54,GRKZeRbauozcR0HI,0.0,4,Unknown,nan,org-harbor-logic-936,1623256838,2,14,5,3,2026,1,24,0.0,1.0,1,0
user_status.destroy,icciqj-xlskldi-47,AQ4oa0rtS5ehb3Nz,0.0,5,Unknown,nan,Unknown,nan,2,18,4,1,2026,0,21,0.0,1.0,1,0
release.update,cubgrdsw-njna-79,FmZPCrrE1I9MDEGJ,0.0,4,org-lumen-systems-895/service-harbor-217,703780268.0,Unknown,nan,2,12,6,1,2026,1,25,0.0,1.0,1,0
user_status.update,xknyowep-hkwedw-33,hr6cwZLMEBrVWBdL,0.0,4,Unknown,nan,Unknown,nan,2,23,0,1,2026,0,21,0.0,1.0,1,1
issue.unpinned,kozqqwg-vdhnixv-96,QEZ8x7bo27qzBeuh,0.0,4,org-northstar-platform-964/analytics-vector-831,2043165068.0,org-cipher-logic-347,1709875809,2,0,3,1,2026,0,23,0.0,1.0,1,1
protected_branch.update_allow_deletions_enforcement_level,thxkaj-krnbapp-84,hjAHXRnz2eUlKXfT,0.0,4,org-quartz-works-723/service-cipher-753,2138602597.0,org-delta-stack-572,595956681,2,21,3,3,2026,0,18,0.0,1.0,1,0
repository_secret_scanning_push_protection_bypass_list.enable,wfewvjo-fndz-76,8PhaE5E1yjQ5htIj,0.0,4,org-ember-logic-705/orchestrator-vector-323,2014016080.0,org-vector-logic-570,12328521,2,19,2,1,2026,0,30,0.0,1.0,1,0
pull_request.remove_review_request,hzsmoj-vvgazcw-29,BpgvTrEdgpGuwPGu,0.0,5,org-northstar-signal-329/worker-delta-160,186838593.0,org-quartz-logic-994,1031450533,3,16,2,3,2026,0,24,0.0,1.0,1,0
pull_request_review_thread.delete,vqqod-vbthx-43,NVEsvFlmp8PcBiaN,0.0,5,org-ember-labs-931/infra-lumen-301,nan,Unknown,nan,2,16,2,3,2026,0,17,0.0,1.0,1,0
enterprise.runner_group_updated,chzugxk-wnxr-27,pge2jXiyY7RDDZQJ,0.0,4,Unknown,nan,Unknown,nan,2,18,4,1,2026,0,18,0.0,1.0,1,0
copilot.cfb_seat_assignment_reused,mfznv-abzoa-71,kauE0IQMx5SSYJH7,0.0,4,Unknown,nan,org-lumen-signal-440,120620827,2,13,1,2,2026,0,15,0.0,1.0,1,0
project_collaborator.remove,urthnbs-dwnbm-81,aQQHWyWr1cCh67Qt,0.0,5,Unknown,nan,org-vector-platform-588,377057329,2,5,2,1,2026,0,13,0.0,1.0,1,1
repo.unarchived,thuqd-ynvze-18,tfC8KVFwp5ufENdC,0.0,4,org-atlas-core-876/pipeline-cipher-574,609547804.0,org-summit-logic-999,1743809893,1,3,1,2,2026,0,25,0.0,1.0,1,1
ip_allow_list.disable_for_installed_apps,hhvyjj-lqkaeyx-28,GiY27F5xYqCOy3X0,0.0,4,Unknown,nan,org-harbor-systems-605,1090230636,2,10,2,1,2026,0,22,0.0,1.0,1,0
pull_request_review_thread.resolve,fdpoxa-yocm-32,DbH70HJVgj3zx9JT,0.0,4,org-atlas-stack-280/analytics-ember-980,nan,Unknown,nan,2,16,2,3,2026,0,19,0.0,1.0,1,0
repo.pages_build_type,preacqze-elzn-27,jSr0xuwEKUyLnDPs,0.0,4,org-summit-core-926/pipeline-cipher-383,1267074121.0,org-ember-core-824,1622046123,1,17,1,3,2026,0,27,0.0,1.0,1,0
copilot.cfb_seat_assignment_reused,mfznv-abzoa-71,kauE0IQMx5SSYJH7,0.0,4,Unknown,nan,org-lumen-signal-440,120620827,2,13,1,2,2026,0,15,0.0,1.0,1,0
workflows.rerun_workflow_run,sasww-calsnpk-66,eRh2wQDLGkyjRcwf,0.0,4,org-cipher-systems-287/orchestrator-northstar-399,463549075.0,org-harbor-signal-676,1592093670,0,16,2,3,2026,0,41,0.0,1.0,1,1
repository_security_configuration.removed,pnfvbshj-hgubnbs-79,RFkNUMb04dfdv3OR,0.0,5,org-northstar-core-778/pipeline-granite-337,1014699695.0,org-harbor-labs-981,2011020810,2,14,6,2,2026,1,12,0.0,1.0,1,0
business_secret_scanning_push_protection_custom_message.enable,zlbgdr-xfdz-63,GYlFoat3wJgKmTUg,0.0,4,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,22,0.0,1.0,1,0
user.async_delete,qlsgqdt-mzcg-90,rgP5DEf4y3vzPX3f,0.0,5,Unknown,nan,Unknown,nan,2,13,2,1,2026,0,12,0.0,1.0,1,0
dependabot_alerts.enable,ldjudjwj-orksps-10,25i5ctCovp7EZyXv,0.0,4,Unknown,nan,org-granite-cloud-142,2083341648,2,20,3,1,2026,0,18,0.0,1.0,1,0
oauth_application.create,agqhdhey-bekwr-11,iqiawuGC6qKEPfjU,0.0,3,Unknown,nan,org-harbor-core-417,1922238,2,16,4,1,2026,0,22,0.0,1.0,1,0
organization_role.create,hivlro-xsdbq-14,tjbGLlDL7geZ3A1b,0.0,3,Unknown,nan,org-granite-logic-863,606043085,2,7,0,2,2026,0,15,0.0,1.0,1,0
workflows.created_workflow_run,hrzoqlfh-vmnrevs-56,g791x7zzN5LJBSBU,0.0,3,org-vector-signal-267/analytics-northstar-316,20296725.0,org-vector-forge-253,38789754,0,16,2,3,2026,0,21,0.0,1.0,1,0
org.create,mrzikp-qlfcpq-90,8nmZcq6vQqtncDj0,0.0,3,Unknown,nan,org-northstar-works-762,190053366,2,0,2,3,2026,0,23,0.0,1.0,1,1
org.integration_manager_added,fopay-trywtub-39,WaX13WWWjsG5P7G9,0.0,3,Unknown,nan,org-quartz-cloud-292,374583358,2,8,4,1,2026,0,14,0.0,1.0,1,0
code_scanning.alert_reopened_by_user,nmtsct-jyshrtr-55,r72unfvr6uWFaZjn,0.0,0,org-atlas-cloud-300/service-harbor-902,1654355512.0,org-vector-logic-777,1202797413,3,11,0,2,2026,0,18,0.0,1.0,1,1
user.mandatory_message_viewed,wwgeyqu-skktwr-74,UswLqNAjhQTufTUU,0.0,4,Unknown,nan,Unknown,nan,2,18,0,3,2026,0,18,0.0,1.0,1,0
repo.code_scanning_autofix_disabled,dkkscs-dsuloy-35,jtlARPaH8zm3cyvI,0.0,4,org-granite-stack-144/sdk-summit-203,853626754.0,org-quartz-labs-929,1067068872,1,20,0,2,2026,0,17,0.0,1.0,1,0
repo.create_integration_secret,nhwvewym-dobdkvt-31,aCqujbfbPfMAbZwn,0.0,3,org-quartz-systems-596/api-cipher-164,576994415.0,org-quartz-cloud-237,1962092142,1,16,2,2,2026,0,13,0.0,1.0,1,0
business_secret_scanning_push_protection_custom_message.enable,zlbgdr-xfdz-63,GYlFoat3wJgKmTUg,0.0,4,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,22,0.0,1.0,1,0
copilot.plan_changed,yfpcshf-urjsr-77,MFVMqFiCdoBNXMoZ,0.0,4,Unknown,nan,org-vector-stack-164,1336219323,2,14,2,1,2026,0,19,0.0,1.0,1,0
user.async_delete,qlsgqdt-mzcg-90,rgP5DEf4y3vzPX3f,0.0,5,Unknown,nan,Unknown,nan,2,13,2,1,2026,0,12,0.0,1.0,1,0
org_credential_authorization.grant,glcznagr-xdis-31,qRjZHqLIcgwKD6KM,0.0,3,Unknown,nan,org-cipher-signal-314,1279806702,2,16,2,3,2026,0,30,0.0,1.0,1,0
user.delete,jafscfl-uwkhwz-30,NRO1UYSypCOr0CUe,0.0,5,Unknown,nan,Unknown,nan,2,13,2,1,2026,0,17,0.0,1.0,1,0
repo.pages_https_redirect_enabled,jxfmm-oaomqbc-25,JuI7wCL9TyOfS53v,0.0,4,org-ember-dynamics-203/infra-quartz-181,947552973.0,org-atlas-works-318,1326281552,1,16,4,1,2026,0,11,0.0,1.0,1,0
repository_vulnerability_alerts.disable,unttxcu-rlrkgwd-12,ZKpavNqzrNPZ6Q6G,0.0,4,org-cipher-dynamics-489/gateway-atlas-141,2029598352.0,Unknown,nan,2,1,6,1,2026,1,8,0.0,1.0,1,1
staff.repo_lock,vmopwtp-okdbl-92,FDzXBsoUsSd35x2W,0.0,4,org-northstar-dynamics-713/pipeline-harbor-948,1262278387.0,Unknown,nan,2,21,1,3,2026,0,7,0.0,1.0,1,0
org.update_custom_images_policy,jbidzw-ugegijc-60,Ca5ugav8GB5w14ig,0.0,4,Unknown,nan,org-quartz-dynamics-483,308211620,2,22,1,3,2026,0,18,0.0,1.0,1,0
org.revoke_sso_session,mxbojf-ytvn-54,GOUBLMNu9EO1R0fw,0.0,5,Unknown,nan,org-vector-logic-193,1189837450,2,20,3,2,2026,0,10,0.0,1.0,1,0
org.security_center_export_coverage,ttmajzzz-yjqpivc-62,FeO7QgwnX56qylzR,0.0,3,Unknown,nan,org-quartz-cloud-446,1671455752,2,20,3,2,2026,0,32,0.0,1.0,1,0
pull_request.remove_review_request,hzsmoj-vvgazcw-29,BpgvTrEdgpGuwPGu,0.0,5,org-northstar-signal-329/worker-delta-160,186838593.0,org-quartz-logic-994,1031450533,3,16,2,3,2026,0,24,0.0,1.0,1,0
personal_access_token.access_granted,ictrb-gpnowc-65,WvIIKGi1JzZHaVI5,0.0,3,Unknown,nan,org-northstar-logic-120,1585465155,2,9,5,2,2026,1,22,0.0,1.0,1,0
integration_installation.version_updated,nbhding-rumsi-15,dvu3Fe0aqEgHDU8O,0.0,4,Unknown,nan,org-cipher-stack-725,960682461,2,16,0,3,2026,0,17,0.0,1.0,1,0
org.update_saml_provider_settings,xqvrk-xhlndcf-49,uqcAFaXOx5rGj84t,0.0,4,Unknown,nan,org-vector-platform-632,1886762390,2,15,1,3,2026,0,23,0.0,1.0,1,0
repository_branch_protection_evaluation.disable,mqjdyyl-jozall-98,vNlpxEEAlDHJjxKm,0.0,4,org-lumen-platform-263/infra-summit-507,1854181785.0,org-ember-forge-798,1063774019,2,12,2,1,2026,0,4,0.0,1.0,1,0
workflows.approve_workflow_job,edqythgz-bpbrh-48,NhsSZjMhjUSKPx7E,0.0,4,org-granite-core-703/orchestrator-summit-402,717532459.0,org-ember-forge-523,1287309718,0,16,6,2,2026,1,12,0.0,1.0,1,0
deploy_key_policy.enabled,mbiqdrcu-bvurv-57,CfZIr2ykhiJN6y48,0.0,4,Unknown,nan,org-vector-logic-612,319472883,2,0,2,3,2026,0,21,0.0,1.0,1,1
protected_branch.update_require_last_push_approval,ktywjmnw-dtuv-85,vKjal9WXlVsD40s6,0.0,4,org-northstar-cloud-511/api-harbor-922,1078402067.0,org-delta-platform-533,1468468745,2,0,4,1,2026,0,32,0.0,1.0,1,1
organization_domain.create,mngjlz-icasn-56,e6LgcZWJmKZUSumc,0.0,3,Unknown,nan,org-granite-labs-460,1782417303,2,16,3,2,2026,0,19,0.0,1.0,1,0
repo.archived,irvcflfe-ywgkjy-51,t7LKW63RK4BQlOPE,0.0,4,org-aurora-works-124/sdk-northstar-568,1334756899.0,org-summit-stack-881,824869090,1,16,2,2,2026,0,25,0.0,1.0,1,0
business.secret_scanning_repo_admin_settings_policy_update,vxtunbhr-bghsgty-94,JnQVRDMZ6aNpsmdL,0.0,4,Unknown,nan,Unknown,nan,2,21,4,3,2026,0,22,0.0,1.0,1,0
oauth_application.create,agqhdhey-bekwr-11,iqiawuGC6qKEPfjU,0.0,3,Unknown,nan,org-harbor-core-417,1922238,2,17,4,1,2026,0,22,0.0,1.0,1,0
pull_request_review.dismiss,jmcvkc-telv-31,GCu3jfs6j72nKpkf,0.0,4,org-summit-logic-322/service-lumen-329,1471835360.0,org-quartz-ops-347,1317344750,3,16,2,3,2026,0,19,0.0,1.0,1,0
organization_domain.destroy,ekgkpo-fgptox-28,CsP8CE7CS8nPewfs,0.0,5,Unknown,nan,org-cipher-labs-148,1420164980,2,9,4,2,2026,0,15,0.0,1.0,1,0
project_card.delete,wqtito-zuilc-71,GLMJeawGCnmykO0l,0.0,5,Unknown,nan,Unknown,nan,2,17,6,1,2026,1,21,0.0,1.0,1,0
issue_comment.update,cxcitd-rklvg-63,GmPWBmn4JGJx0Emj,0.0,4,org-ember-cloud-520/analytics-delta-413,687692678.0,org-cipher-labs-192,1675290480,2,16,2,3,2026,0,28,0.0,1.0,1,0
hook.destroy,zwvslufh-oblbq-69,11RMNVoEHSf0Ot2j,0.0,5,org-aurora-platform-558/worker-delta-488,1713749083.0,org-quartz-core-270,848235747,2,9,5,1,2026,1,20,0.0,1.0,1,0
repo.extract,wrpomtsa-wsjk-48,FkifuF7UDxCOTOWC,0.0,4,org-harbor-ops-502/pipeline-lumen-697,623212424.0,Unknown,nan,1,15,3,1,2026,0,25,0.0,1.0,1,0
oauth_application.create,agqhdhey-bekwr-11,iqiawuGC6qKEPfjU,0.0,3,Unknown,nan,org-harbor-core-417,1922238,2,16,4,1,2026,0,22,0.0,1.0,1,0
repository_vulnerability_alert.create,Unknown,nan,0.0,3,org-atlas-signal-552/service-vector-327,1834722090.0,org-ember-forge-972,2097457311,3,16,2,3,2026,0,334,0.0,1.0,1,1
packages.package_version_published,sekce-snjx-72,0NHt9h5dDzL9XAs6,0.0,3,Unknown,nan,Unknown,1110299265,2,16,2,3,2026,0,15,0.0,1.0,1,0
repository_security_updates.enable,ncbblj-jhun-68,erlin5EGS4HlLVDR,0.0,4,org-delta-systems-762/analytics-delta-890,818757014.0,org-harbor-cloud-548,1253169374,3,15,6,2,2026,1,20,0.0,1.0,1,0
repository_security_updates.enable,ncbblj-jhun-68,erlin5EGS4HlLVDR,0.0,4,org-delta-systems-762/analytics-delta-890,818757014.0,org-harbor-cloud-548,1253169374,3,15,6,2,2026,1,20,0.0,1.0,1,0
environment.update_actions_secret,mkoaru-uhdwnl-57,DTx00t9HpbToTx6i,0.0,4,org-harbor-platform-765/api-quartz-558,1523116459.0,org-delta-forge-851,102210757,2,16,2,3,2026,0,18,0.0,1.0,1,0
ip_allow_list.enable,zfvobljz-bwkwoo-82,Hr8CwPJkeHbNzLOg,0.0,4,Unknown,nan,org-harbor-forge-709,207546022,2,11,2,1,2026,0,17,0.0,1.0,1,0
pull_request.converted_to_draft,albhran-iosg-94,oHbDzsbrckyLxnbF,0.0,4,org-aurora-stack-642/analytics-northstar-896,2052059291.0,org-harbor-ops-535,182441062,2,16,2,2,2026,0,20,0.0,1.0,1,0
pull_request_review_thread.unresolve,grgvnyt-nmty-13,608dYK7aOoMyrQIw,0.0,4,org-lumen-ops-915/engine-summit-812,nan,Unknown,nan,2,7,6,1,2026,1,18,0.0,1.0,1,0
workflows.enable_workflow,fgojp-nzvy-71,NU36PbVb8xS0rDvz,0.0,4,org-harbor-platform-419/service-harbor-854,1261829562.0,org-aurora-labs-370,1523155372,0,18,1,3,2026,0,22,0.0,1.0,1,0
dependabot_alerts.enable,ldjudjwj-orksps-10,25i5ctCovp7EZyXv,0.0,4,Unknown,nan,org-granite-cloud-142,2083341648,2,20,3,1,2026,0,18,0.0,1.0,1,0
codespaces.destroy,zotmuwtv-bilah-20,jUwkqsVNGJc8qXja,0.0,5,org-harbor-cloud-985/gateway-aurora-925,1661793352.0,org-summit-forge-286,1163081813,2,12,1,2,2026,0,31,0.0,1.0,1,0
integration.manager_added,ppjakq-fzirp-80,sGaJ4vbRMtQT0IFQ,0.0,3,Unknown,nan,org-vector-dynamics-602,1271746476,2,17,2,2,2026,0,17,0.0,1.0,1,0
organization_domain.verify,yxtnxnpl-dtrawsb-58,GawJwJswQtPa3JKU,0.0,4,Unknown,nan,org-northstar-logic-244,936316525,2,17,4,2,2026,0,15,0.0,1.0,1,0
business_dependabot_alerts.enable,zrvne-jivitiu-85,NU7UB6cGTDUudGKB,0.0,4,Unknown,nan,Unknown,nan,2,12,4,1,2026,0,27,0.0,1.0,1,0
business_secret_scanning.enable,gzduhe-jpzmae-91,cD8ZELzCCc0QhrqF,0.0,4,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,13,0.0,1.0,1,0
copilot.custom_instructions_updated,hwfjow-avhvsff-93,QC6g5zd3BpGDq25w,0.0,4,Unknown,nan,org-summit-cloud-160,1971744090,2,18,4,2,2026,0,15,0.0,1.0,1,0
